ID;OPERACAO;PAGTO;CLIENTE;DOCUMENTO;SACADO;DOCUMENTO;UA;PRODUTO;SIGLA;NUMERO;CADASTRO;EMISSAO;VENCIMENTO;VENCIMENTO EFETIVO;VENCIDO;SITUACAO;DATA SITUACAO;MANIFESTO;DATA MANIFESTO;VALOR NOMINAL;DESCONTO ABATIMENTO;VALOR LIQUIDO;VALOR PAGO;SALDO DEVEDOR;OSCILACAO;TAXA;DESAGIO;CUSTO;RECEITA;TARIFAS OPERACAO;PRAZO REAL;PRAZO COBRADO;GERENTE;SUPERINTENDENTE;BANCO COBRADOR
31486;3361;;Concrebeton Conc. Usinado Eireli;="011211702000130";Fio E Arte Tapetes E Carpetes Ltda;="007465769000124";Lepta Securitizadora;FAT;DM;="14771";27/11/2022;27/11/2022;23/12/2022;23/12/2022;Nao;Liquidado Normalmente;23/12/2022;Sem Atuacao;27/11/2022;26.348,07;0,00;26.348,07;26.348,07;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;26,00;26,00;;Douglas Floriano;341/2980/336990;
31487;3361;;Concrebeton Conc. Usinado Eireli;="011211702000130";Paulista Obras E Pav. Ltda;="062802012000197";Lepta Securitizadora;FAT;DM;="14776";27/11/2022;27/11/2022;23/12/2022;23/12/2022;Nao;Liquidado Normalmente;22/12/2022;Sem Atuacao;27/11/2022;2.987,42;0,00;2.987,42;2.987,42;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;26,00;26,00;;Douglas Floriano;341/2980/336990;
31488;3361;;Concrebeton Conc. Usinado Eireli;="011211702000130";Paulista Obras E Pav. Ltda;="062802012000197";Lepta Securitizadora;FAT;DM;="14773";27/11/2022;27/11/2022;23/12/2022;23/12/2022;Nao;Liquidado Normalmente;22/12/2022;Sem Atuacao;27/11/2022;2.074,32;0,00;2.074,32;2.074,32;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;26,00;26,00;;Douglas Floriano;341/2980/336990;
31483;3360;;Concrebeton Conc. Usinado Eireli;="011211702000130";Ponto Forte Const. E Empr. Eireli;="001958324000108";Lepta Securitizadora;CMS;DM;="14768";27/11/2022;27/11/2022;23/12/2022;23/12/2022;Nao;Liquidado Normalmente;29/12/2022;Inacessivel;27/11/2022;9.302,62;0,00;9.302,62;9.507,27;0,00;204,65;0,00000;0,00;0,00;0,00;0,00;26,00;26,00;;Douglas Floriano;341/2980/336990;
31207;3323;;Natural Oleos Veg. e Alim. Ltda;="008529643000139";Top Cesta De Alim. Ltda;="008281828000410";Lepta Securitizadora;CMS;DM;="35018/001";21/11/2022;21/11/2022;23/12/2022;23/12/2022;Nao;Liquidado Normalmente;21/12/2022;Inacessivel;21/11/2022;4.909,51;0,00;4.909,51;4.909,51;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;32,00;32,00;Andre Barroco;Sebastiao Neto;;
31210;3323;;Natural Oleos Veg. e Alim. Ltda;="008529643000139";Distrib. De Alim. Flafeluc Ltda;="013007951000134";Lepta Securitizadora;CMS;DM;="35033/001";21/11/2022;21/11/2022;23/12/2022;23/12/2022;Nao;Liquidado Normalmente;22/12/2022;Inacessivel;21/11/2022;2.066,46;0,00;2.066,46;2.066,46;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;32,00;32,00;Andre Barroco;Sebastiao Neto;;
31226;3324;;Natural Oleos Veg. e Alim. Ltda;="008529643000139";Rest. E Lanch. Quinta Do Olivardo Ltda;="009074343000175";Lepta Securitizadora;FAT;DM;="35016/002";21/11/2022;21/11/2022;23/12/2022;23/12/2022;Nao;Liquidado Normalmente;23/12/2022;Sem Atuacao;21/11/2022;1.781,00;0,00;1.781,00;1.781,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;32,00;32,00;Andre Barroco;Sebastiao Neto;341/2980/336990;
31222;3324;;Natural Oleos Veg. e Alim. Ltda;="008529643000139";Interfrios Com. de Frios e Lat. Ltda;="000140150000109";Lepta Securitizadora;FAT;DM;="35051/001";21/11/2022;21/11/2022;23/12/2022;23/12/2022;Nao;Liquidado Normalmente;23/12/2022;Sem Atuacao;21/11/2022;3.790,08;0,00;3.790,08;3.790,08;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;32,00;32,00;Andre Barroco;Sebastiao Neto;341/2980/336990;
31019;3303;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Icofort Agroind. S A;="002952466000465";Lepta Securitizadora;CMS;DS;="4061/001";16/11/2022;16/11/2022;23/12/2022;23/12/2022;Nao;Liquidado Normalmente;23/12/2022;Inacessivel;16/11/2022;3.306,45;0,00;3.306,45;3.306,45;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;37,00;37,00;;;;
31002;3302;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Icofort Agroind. S A;="002952466000465";Lepta Securitizadora;CMS;DM;="4061/001";16/11/2022;16/11/2022;23/12/2022;23/12/2022;Nao;Liquidado Normalmente;23/12/2022;Inacessivel;16/11/2022;3.306,45;0,00;3.306,45;3.306,45;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;37,00;37,00;;;;
30839;3290;;Concrebeton Conc. Usinado Eireli;="011211702000130";Qs Partic. E Empr. Ltda;="003774045000101";Lepta Securitizadora;CMS;DM;="6281/F";11/11/2022;11/11/2022;23/12/2022;23/12/2022;Nao;Recomprado;22/12/2022;Inacessivel;11/11/2022;179,28;0,00;179,28;179,28;179,28;0,00;0,00000;0,00;0,00;0,00;0,00;42,00;42,00;;Douglas Floriano;;
29160;3155;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Maranata Ind. E Com. De Sal Ltda;="007991107000198";Lepta Securitizadora;FOM;NP;="001/Fomento";29/07/2022;29/07/2022;23/12/2022;23/12/2022;Nao;Liquidado Normalmente;26/12/2022;Inacessivel;29/07/2022;48.791,30;0,00;48.791,30;9.888,04;0,00;-38.903,26;0,00000;0,00;0,00;0,00;0,00;147,00;147,00;;;;
30151;3242;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Trouw Nutrition Brasil Nutr. Anim. Ltda;="003022008001038";Lepta Securitizadora;CMS;DM;="3733/001";26/10/2022;26/10/2022;24/12/2022;24/12/2022;Nao;Liquidado Normalmente;23/12/2022;Inacessivel;26/10/2022;10.000,00;0,00;10.000,00;10.000,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;59,00;59,00;;;;
30152;3242;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Trouw Nutrition Brasil Nutr. Anim. Ltda;="003022008001038";Lepta Securitizadora;CMS;DM;="3732/001";26/10/2022;26/10/2022;24/12/2022;24/12/2022;Nao;Liquidado Normalmente;23/12/2022;Inacessivel;26/10/2022;10.000,00;0,00;10.000,00;10.000,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;59,00;59,00;;;;
31325;3344;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DM;="3772";24/11/2022;24/11/2022;24/12/2022;24/12/2022;Nao;Recomprado;26/12/2022;Inacessivel;24/11/2022;724,84;0,00;724,84;724,84;724,84;0,00;0,00000;0,00;0,00;0,00;0,00;30,00;30,00;;;;
31335;3345;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DS;="3772";24/11/2022;24/11/2022;24/12/2022;24/12/2022;Nao;Recomprado;26/12/2022;Inacessivel;24/11/2022;724,84;0,00;724,84;724,84;724,84;0,00;0,00000;0,00;0,00;0,00;0,00;30,00;30,00;;;;
31494;3361;;Concrebeton Conc. Usinado Eireli;="011211702000130";Mitra Diocesana De Santo Amaro;="060909843007301";Lepta Securitizadora;FAT;DM;="14777";27/11/2022;27/11/2022;24/12/2022;24/12/2022;Nao;Liquidado Normalmente;26/12/2022;Sem Atuacao;27/11/2022;20.559,00;0,00;20.559,00;20.559,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;27,00;27,00;;Douglas Floriano;341/2980/336990;
30117;3238;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Asa Ind. E Com. Ltda;="001551272000142";Lepta Securitizadora;FAT;DM;="3747/001";26/10/2022;26/10/2022;25/12/2022;25/12/2022;Nao;Liquidado Normalmente;26/10/2022;Sem Atuacao;26/10/2022;13.760,00;0,00;13.760,00;13.760,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;60,00;60,00;;;341/2980/336990;
31495;3362;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Frig. Avicola Votuporanga Ltda;="056431364000776";Lepta Securitizadora;CMS;DM;="3797";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;12/12/2022;Inacessivel;28/11/2022;5.376,00;0,00;5.376,00;5.376,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31496;3362;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Frig. Avicola Votuporanga Ltda;="056431364000776";Lepta Securitizadora;CMS;DM;="3796";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;12/12/2022;Inacessivel;28/11/2022;22.400,00;0,00;22.400,00;22.400,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31497;3362;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Frig. Avicola Votuporanga Ltda;="056431364000776";Lepta Securitizadora;CMS;DM;="4274/001";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;26/12/2022;Inacessivel;28/11/2022;4.320,00;0,00;4.320,00;4.320,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31498;3362;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Frig. Avicola Votuporanga Ltda;="056431364000776";Lepta Securitizadora;CMS;DM;="4273/001";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;26/12/2022;Inacessivel;28/11/2022;18.000,00;0,00;18.000,00;18.000,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31484;3360;;Concrebeton Conc. Usinado Eireli;="011211702000130";Const. E Incorp. Faleiros Ltda;="005043487000103";Lepta Securitizadora;CMS;DM;="6398";27/11/2022;27/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;01/12/2022;Inacessivel;27/11/2022;28.629,80;0,00;28.629,80;28.629,80;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;29,00;29,00;;Douglas Floriano;;
31432;3357;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DM;="3782";25/11/2022;25/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;13/12/2022;Inacessivel;25/11/2022;3.326,40;0,00;3.326,40;3.326,40;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;31,00;31,00;;;;
31433;3357;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DM;="3781";25/11/2022;25/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;27/12/2022;Inacessivel;25/11/2022;14.044,80;0,00;14.044,80;14.330,37;0,00;285,57;0,00000;0,00;0,00;0,00;0,00;31,00;31,00;;;;
31434;3357;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DM;="3773";25/11/2022;25/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;13/12/2022;Inacessivel;25/11/2022;18.480,00;0,00;18.480,00;18.480,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;31,00;31,00;;;;
31440;3358;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DS;="3782";25/11/2022;25/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;13/12/2022;Inacessivel;25/11/2022;3.326,40;0,00;3.326,40;3.326,40;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;31,00;31,00;;;;
31441;3358;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DS;="3781";25/11/2022;25/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;27/12/2022;Inacessivel;25/11/2022;14.044,80;0,00;14.044,80;14.330,37;0,00;285,57;0,00000;0,00;0,00;0,00;0,00;31,00;31,00;;;;
31442;3358;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DS;="3773";25/11/2022;25/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;13/12/2022;Inacessivel;25/11/2022;18.480,00;0,00;18.480,00;18.480,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;31,00;31,00;;;;
31238;3324;;Natural Oleos Veg. e Alim. Ltda;="008529643000139";Joseildo Vidal da Silva;="012612083000159";Lepta Securitizadora;FAT;DM;="35047/001";21/11/2022;21/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;26/12/2022;Sem Atuacao;21/11/2022;1.907,89;0,00;1.907,89;1.907,89;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;35,00;35,00;Andre Barroco;Sebastiao Neto;341/2980/336990;
31219;3324;;Natural Oleos Veg. e Alim. Ltda;="008529643000139";Com. de Cereais Tamoio Ltda;="045132149000162";Lepta Securitizadora;FAT;DM;="35049/002";21/11/2022;21/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;08/12/2022;Sem Atuacao;21/11/2022;2.133,12;0,00;2.133,12;2.133,12;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;35,00;35,00;Andre Barroco;Sebastiao Neto;341/2980/336990;
30923;3296;;Concrebeton Conc. Usinado Eireli;="011211702000130";Bernatrans Transp. Urbanos;="034051080000398";Lepta Securitizadora;FAT;DM;="14690/B";14/11/2022;14/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;27/12/2022;Sem Atuacao;14/11/2022;11.871,32;0,00;11.871,32;12.112,69;0,00;241,37;0,00000;0,00;0,00;0,00;0,00;42,00;42,00;;Douglas Floriano;341/2980/336990;
31501;3362;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DM;="3799";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Recomprado;28/12/2022;Inacessivel;28/11/2022;480,00;0,00;480,00;489,92;480,00;9,92;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31502;3362;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DM;="3799";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;09/12/2022;Inacessivel;28/11/2022;18.480,00;0,00;18.480,00;18.000,00;0,00;-480,00;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31503;3362;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DM;="3800";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;09/12/2022;Inacessivel;28/11/2022;5.174,40;0,00;5.174,40;5.174,40;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31504;3362;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DM;="3774";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;27/12/2022;Inacessivel;28/11/2022;739,20;0,00;739,20;754,22;0,00;15,02;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31508;3363;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Frig. Avicola Votuporanga Ltda;="056431364000776";Lepta Securitizadora;CMS;DS;="3797";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;12/12/2022;Inacessivel;28/11/2022;5.376,00;0,00;5.376,00;5.376,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31509;3363;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Frig. Avicola Votuporanga Ltda;="056431364000776";Lepta Securitizadora;CMS;DS;="3796";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;12/12/2022;Inacessivel;28/11/2022;22.400,00;0,00;22.400,00;22.400,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31510;3363;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Frig. Avicola Votuporanga Ltda;="056431364000776";Lepta Securitizadora;CMS;DS;="4274/001";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;26/12/2022;Inacessivel;28/11/2022;4.320,00;0,00;4.320,00;4.320,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31511;3363;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Frig. Avicola Votuporanga Ltda;="056431364000776";Lepta Securitizadora;CMS;DS;="4273/001";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;26/12/2022;Inacessivel;28/11/2022;18.000,00;0,00;18.000,00;18.000,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31514;3363;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DS;="3799";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Recomprado;28/12/2022;Inacessivel;28/11/2022;480,00;0,00;480,00;489,92;480,00;9,92;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31515;3363;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DS;="3799";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;09/12/2022;Inacessivel;28/11/2022;18.480,00;0,00;18.480,00;18.000,00;0,00;-480,00;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31516;3363;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DS;="3800";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;09/12/2022;Inacessivel;28/11/2022;5.174,40;0,00;5.174,40;5.174,40;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31517;3363;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DS;="3774";28/11/2022;28/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;27/12/2022;Inacessivel;28/11/2022;739,20;0,00;739,20;754,22;0,00;15,02;0,00000;0,00;0,00;0,00;0,00;28,00;28,00;;;;
31525;3364;;Concrebeton Conc. Usinado Eireli;="011211702000130";Wanderley Natali;="53286014834";Lepta Securitizadora;FAT;DM;="14784";29/11/2022;29/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;22/12/2022;Sem Atuacao;29/11/2022;3.800,00;0,00;3.800,00;3.800,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;27,00;27,00;;Douglas Floriano;341/2980/336990;
31566;3368;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";I S Campos Atac. E Distrib. Ltda;="009634089000465";Lepta Securitizadora;FAT;DM;="3821";29/11/2022;29/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;26/12/2022;Sem Atuacao;29/11/2022;2.128,00;0,00;2.128,00;2.128,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;27,00;27,00;;;341/2980/336990;
31567;3368;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";I S Campos Atac. E Distrib. Ltda;="009634089000465";Lepta Securitizadora;FAT;DM;="3820";29/11/2022;29/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;26/12/2022;Sem Atuacao;29/11/2022;6.384,00;0,00;6.384,00;6.384,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;27,00;27,00;;;341/2980/336990;
31578;3369;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";I S Campos Atac. E Distrib. Ltda;="009634089000465";Lepta Securitizadora;FAT;DS;="3821";29/11/2022;29/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;26/12/2022;Sem Atuacao;29/11/2022;2.128,00;0,00;2.128,00;2.128,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;27,00;27,00;;;341/2980/336990;
31579;3369;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";I S Campos Atac. E Distrib. Ltda;="009634089000465";Lepta Securitizadora;FAT;DS;="3820";29/11/2022;29/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;26/12/2022;Sem Atuacao;29/11/2022;6.384,00;0,00;6.384,00;6.384,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;27,00;27,00;;;341/2980/336990;
31521;3364;;Concrebeton Conc. Usinado Eireli;="011211702000130";Interativa Com Visual Ltda;="033837798000180";Lepta Securitizadora;FAT;DM;="14783";29/11/2022;29/11/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;28/12/2022;Sem Atuacao;29/11/2022;6.664,00;0,00;6.664,00;6.801,72;0,00;137,72;0,00000;0,00;0,00;0,00;0,00;27,00;27,00;;Douglas Floriano;341/2980/336990;
31716;3382;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";I S Campos Atac. E Distrib. Ltda;="009634089000112";Lepta Securitizadora;CMS;DM;="3855";02/12/2022;02/12/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;22/12/2022;Inacessivel;02/12/2022;1.234,24;0,00;1.234,24;1.234,24;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;24,00;24,00;;;;
31717;3382;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";I S Campos Atac. E Distrib. Ltda;="009634089000112";Lepta Securitizadora;CMS;DM;="3856";02/12/2022;02/12/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;22/12/2022;Inacessivel;02/12/2022;7.277,76;0,00;7.277,76;7.277,76;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;24,00;24,00;;;;
31724;3383;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";I S Campos Atac. E Distrib. Ltda;="009634089000112";Lepta Securitizadora;CMS;DS;="3855";02/12/2022;02/12/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;22/12/2022;Inacessivel;02/12/2022;1.234,24;0,00;1.234,24;1.234,24;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;24,00;24,00;;;;
31725;3383;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";I S Campos Atac. E Distrib. Ltda;="009634089000112";Lepta Securitizadora;CMS;DS;="3856";02/12/2022;02/12/2022;26/12/2022;26/12/2022;Nao;Liquidado Normalmente;22/12/2022;Inacessivel;02/12/2022;7.277,76;0,00;7.277,76;7.277,76;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;24,00;24,00;;;;
31589;3371;;Concrebeton Conc. Usinado Eireli;="011211702000130";Lanluc Com. E Serv. Ltda;="013016093000194";Lepta Securitizadora;FAT;DM;="14791";30/11/2022;30/11/2022;27/12/2022;27/12/2022;Nao;Liquidado Normalmente;20/12/2022;Sem Atuacao;30/11/2022;31.660,80;0,00;31.660,80;31.660,80;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;27,00;27,00;;Douglas Floriano;341/2980/336990;
31590;3371;;Concrebeton Conc. Usinado Eireli;="011211702000130";Paulista Obras E Pav. Ltda;="062802012000197";Lepta Securitizadora;FAT;DM;="14788";30/11/2022;30/11/2022;27/12/2022;27/12/2022;Nao;Liquidado Normalmente;26/12/2022;Sem Atuacao;30/11/2022;4.133,12;0,00;4.133,12;4.133,12;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;27,00;27,00;;Douglas Floriano;341/2980/336990;
31591;3371;;Concrebeton Conc. Usinado Eireli;="011211702000130";Seed Res. 1 Spe Ltda;="037893290000150";Lepta Securitizadora;FAT;DM;="14793";30/11/2022;30/11/2022;27/12/2022;27/12/2022;Nao;Liquidado Normalmente;06/01/2023;Sem Atuacao;30/11/2022;13.946,89;0,00;13.946,89;14.272,22;0,00;325,33;0,00000;0,00;0,00;0,00;0,00;27,00;27,00;;Douglas Floriano;341/2980/336990;
31593;3371;;Concrebeton Conc. Usinado Eireli;="011211702000130";Cond. Massimo Parque Da Mooca;="041241575000183";Lepta Securitizadora;FAT;DM;="14787";30/11/2022;30/11/2022;27/12/2022;27/12/2022;Nao;Liquidado Normalmente;27/12/2022;Sem Atuacao;30/11/2022;6.925,82;0,00;6.925,82;6.925,82;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;27,00;27,00;;Douglas Floriano;341/2980/336990;
31594;3371;;Concrebeton Conc. Usinado Eireli;="011211702000130";Auto Posto Jose Odorizzi Ltda;="041132240000127";Lepta Securitizadora;FAT;DM;="14790/A";30/11/2022;30/11/2022;27/12/2022;27/12/2022;Nao;Liquidado Normalmente;27/12/2022;Sem Atuacao;30/11/2022;8.892,48;0,00;8.892,48;8.892,48;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;27,00;27,00;;Douglas Floriano;341/2980/336990;
31595;3371;;Concrebeton Conc. Usinado Eireli;="011211702000130";Auto Posto Jose Odorizzi Ltda;="041132240000127";Lepta Securitizadora;FAT;DM;="14789/A";30/11/2022;30/11/2022;27/12/2022;27/12/2022;Nao;Liquidado Normalmente;27/12/2022;Sem Atuacao;30/11/2022;15.808,87;0,00;15.808,87;15.808,87;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;27,00;27,00;;Douglas Floriano;341/2980/336990;
31241;3324;;Natural Oleos Veg. e Alim. Ltda;="008529643000139";Wea Com. de Prod. de Panif. Ltda Me;="005996555000159";Lepta Securitizadora;FAT;DM;="35029/002";21/11/2022;21/11/2022;27/12/2022;27/12/2022;Nao;Liquidado Normalmente;27/12/2022;Sem Atuacao;21/11/2022;4.563,06;0,00;4.563,06;4.563,06;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;36,00;36,00;Andre Barroco;Sebastiao Neto;341/2980/336990;
30248;3249;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DS;="3784/001";28/10/2022;28/10/2022;27/12/2022;27/12/2022;Nao;Liquidado Normalmente;27/12/2022;Inacessivel;28/10/2022;306,00;0,00;306,00;306,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;60,00;60,00;;;;
30249;3249;;Maranata Ind. E Com. De Sal Ltda;="007991107000198";Nutroeste Nutr. Anim. Ltda;="025134487000126";Lepta Securitizadora;CMS;DS;="3783/001";28/10/2022;28/10/2022;27/12/2022;27/12/2022;Nao;Liquidado Normalmente;27/12/2022;Inacessivel;28/10/2022;288,00;0,00;288,00;288,00;0,00;0,00;0,00000;0,00;0,00;0,00;0,00;60,00;60,00;;;;
